file_x,file_y,decision,distance_l2,distance_l2_scaled,y,pred_euclidean_l2
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Lukashenko/Alexander_Lukashenko_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Portillo/Alfonso_Portillo_0001.jpg,No,1.1029,-1.1029,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Cotton/Amy_Cotton_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anastasia_Myskina/Anastasia_Myskina_0003.jpg,No,1.343,-1.343,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Lau/Andy_Lau_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adolfo_Aguilar_Zinser/Adolfo_Aguilar_Zinser_0001.jpg,No,1.3747,-1.3747,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annie_Machon/Annie_Machon_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aline_Chretien/Aline_Chretien_0001.jpg,No,1.1058,-1.1058,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adriana_Perez_Navarro/Adriana_Perez_Navarro_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Rozovskaya/Alexandra_Rozovskaya_0001.jpg,No,1.3603,-1.3603,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Almeida_Baptista/Almeida_Baptista_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anderson_Varejao/Anderson_Varejao_0001.jpg,No,1.2943,-1.2943,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Scott/Adam_Scott_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alanna_Ubach/Alanna_Ubach_0001.jpg,No,1.1886,-1.1886,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_LaPaglia/Anthony_LaPaglia_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Cassano/Antonio_Cassano_0001.jpg,No,1.1478,-1.1478,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Hammoud/Ali_Hammoud_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdel_Madi_Shabneh/Abdel_Madi_Shabneh_0001.jpg,No,0.9859,-0.9859,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Augusto_Roa_Bastos/Augusto_Roa_Bastos_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdul_Majeed_Shobokshi/Abdul_Majeed_Shobokshi_0001.jpg,No,1.4044,-1.4044,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Holmes/Alex_Holmes_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Portillo/Alfonso_Portillo_0001.jpg,No,1.4583,-1.4583,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/AnFernce_Negron/AnFernce_Negron_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,No,1.4937,-1.4937,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aron_Ralston/Aron_Ralston_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alastair_Johnston/Alastair_Johnston_0001.jpg,No,1.2323,-1.2323,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0024.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnaud_Lagardere/Arnaud_Lagardere_0001.jpg,No,0.9399,-0.9399,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Scott/Arnold_Scott_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Ferguson/Alex_Ferguson_0001.jpg,No,1.1889,-1.1889,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Sebastiao/Ana_Sebastiao_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alec_Baldwin/Alec_Baldwin_0004.jpg,No,0.9775,-0.9775,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Uribe/Alvaro_Uribe_0011.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrzej_Tyszkiewicz/Andrzej_Tyszkiewicz_0001.jpg,No,1.5213,-1.5213,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andres_DAlessandro/Andres_DAlessandro_0001.jpg,No,1.4345,-1.4345,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aleksander_Kwasniewski/Aleksander_Kwasniewski_0003.jpg,No,1.3115,-1.3115,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Fauci/Anthony_Fauci_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amanda_Beard/Amanda_Beard_0002.jpg,No,1.1988,-1.1988,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allison_Janney/Allison_Janney_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Payne/Alexander_Payne_0001.jpg,No,1.1544,-1.1544,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/AnFernce_Negron/AnFernce_Negron_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Dershowitz/Alan_Dershowitz_0001.jpg,No,1.4003,-1.4003,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ari_Fleischer/Ari_Fleischer_0013.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Toledo/Alejandro_Toledo_0003.jpg,No,1.3664,-1.3664,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amber_Tamblyn/Amber_Tamblyn_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexis_Dennisoff/Alexis_Dennisoff_0001.jpg,No,1.3486,-1.3486,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Naimi/Ali_Naimi_0006.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfred_Sant/Alfred_Sant_0001.jpg,No,1.1453,-1.1453,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albaro_Recoba/Albaro_Recoba_0001.jpg,No,1.0582,-1.0582,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atsushi_Sato/Atsushi_Sato_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adisai_Bodharamik/Adisai_Bodharamik_0001.jpg,No,1.4471,-1.4471,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ambrose_Lee/Ambrose_Lee_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,No,1.422,-1.422,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anne_Cavers/Anne_Cavers_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Cooper/Art_Cooper_0001.jpg,No,1.2365,-1.2365,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Iverson/Allen_Iverson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adoor_Gopalakarishnan/Adoor_Gopalakarishnan_0001.jpg,No,1.295,-1.295,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Jarecki/Andrew_Jarecki_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Spann/Alexandra_Spann_0001.jpg,No,1.3675,-1.3675,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alek_Wek/Alek_Wek_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfonso_Cuaron/Alfonso_Cuaron_0001.jpg,No,1.2996,-1.2996,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Hoffmann/Art_Hoffmann_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Cejka/Alex_Cejka_0001.jpg,No,1.4284,-1.4284,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alistair_MacDonald/Alistair_MacDonald_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Penelas/Alex_Penelas_0002.jpg,No,0.9454,-0.9454,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Augusto_Roa_Bastos/Augusto_Roa_Bastos_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Cuomo/Andrew_Cuomo_0002.jpg,No,1.1146,-1.1146,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnaud_Clement/Arnaud_Clement_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Fernandez/Alejandro_Fernandez_0001.jpg,No,1.6428,-1.6428,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amer_al-Saadi/Amer_al-Saadi_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexa_Vega/Alexa_Vega_0001.jpg,No,1.1198,-1.1198,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Asa_Hutchinson/Asa_Hutchinson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ashley_Judd/Ashley_Judd_0001.jpg,No,1.5084,-1.5084,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anne_ONeil/Anne_ONeil_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annika_Sorenstam/Annika_Sorenstam_0001.jpg,No,1.395,-1.395,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Cuomo/Andrew_Cuomo_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg,No,1.5231,-1.5231,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Austin_Kearns/Austin_Kearns_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,No,1.1507,-1.1507,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arlen_Specter/Arlen_Specter_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,No,1.5027,-1.5027,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Guevara/Ana_Guevara_0007.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Sordi/Alberto_Sordi_0001.jpg,No,1.5782,-1.5782,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arsinee_Khanjian/Arsinee_Khanjian_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelina_Jolie/Angelina_Jolie_0014.jpg,No,0.9504,-0.9504,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Lee_Johnson/Anthony_Lee_Johnson_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Scott_Miller/Anthony_Scott_Miller_0001.jpg,No,1.2451,-1.2451,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alastair_Johnston/Alastair_Johnston_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albert_Pujols/Albert_Pujols_0001.jpg,No,1.1667,-1.1667,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amporn_Falise/Amporn_Falise_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ainsworth_Dyer/Ainsworth_Dyer_0001.jpg,No,1.0524,-1.0524,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anne_Heche/Anne_Heche_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Bernardo/Antonio_Bernardo_0001.jpg,No,1.3507,-1.3507,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Pico/Anthony_Pico_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anatoliy_Kinakh/Anatoliy_Kinakh_0001.jpg,No,0.9796,-0.9796,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Guevara/Ana_Guevara_0007.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adelina_Avila/Adelina_Avila_0001.jpg,No,1.5289,-1.5289,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andreas_Vinciguerra/Andreas_Vinciguerra_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/AnFernce_Negron/AnFernce_Negron_0001.jpg,No,1.4766,-1.4766,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abel_Pacheco/Abel_Pacheco_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfredo_di_Stefano/Alfredo_di_Stefano_0001.jpg,No,1.1981,-1.1981,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abner_Martinez/Abner_Martinez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Rumyantsev/Alexander_Rumyantsev_0001.jpg,No,1.1737,-1.1737,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Lee_Johnson/Anthony_Lee_Johnson_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aram_Adler/Aram_Adler_0001.jpg,No,1.6521,-1.6521,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anders_Fogh_Rasmussen/Anders_Fogh_Rasmussen_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adriana_Perez_Navarro/Adriana_Perez_Navarro_0001.jpg,No,1.119,-1.119,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arye_Mekel/Arye_Mekel_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ahmet_Necdet_Sezer/Ahmet_Necdet_Sezer_0002.jpg,No,1.1305,-1.1305,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amanda_Marsh/Amanda_Marsh_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Zanardi/Alex_Zanardi_0001.jpg,No,1.107,-1.107,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Augustin_Calleri/Augustin_Calleri_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ajit_Agarkar/Ajit_Agarkar_0001.jpg,No,1.191,-1.191,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Abbas/Ali_Abbas_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Benes/Andy_Benes_0001.jpg,No,1.2589,-1.2589,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anders_Ebbeson/Anders_Ebbeson_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Fernandez/Alejandro_Fernandez_0001.jpg,No,1.4529,-1.4529,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Atsushi_Sato/Atsushi_Sato_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Griffith/Andy_Griffith_0001.jpg,No,1.3336,-1.3336,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antanas_Valionis/Antanas_Valionis_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alain_Cervantes/Alain_Cervantes_0001.jpg,No,1.415,-1.415,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Fallahian/Ali_Fallahian_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alanis_Morissette/Alanis_Morissette_0001.jpg,No,1.4499,-1.4499,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrei_Mikhnevich/Andrei_Mikhnevich_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akmal_Taher/Akmal_Taher_0001.jpg,No,1.2139,-1.2139,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Ervin/Anthony_Ervin_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Agnelo_Queiroz/Agnelo_Queiroz_0001.jpg,No,1.3097,-1.3097,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adelina_Avila/Adelina_Avila_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ajit_Agarkar/Ajit_Agarkar_0001.jpg,No,1.1781,-1.1781,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arnold_Palmer/Arnold_Palmer_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ambrose_Lee/Ambrose_Lee_0001.jpg,No,1.4801,-1.4801,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angie_Arzola/Angie_Arzola_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Tippin/Aaron_Tippin_0001.jpg,No,1.2306,-1.2306,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrea_De_Cruz/Andrea_De_Cruz_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,No,1.2128,-1.2128,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anzori_Kikalishvili/Anzori_Kikalishvili_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Cooper/Art_Cooper_0001.jpg,No,1.0827,-1.0827,0,Yes
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alicia_Witt/Alicia_Witt_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anastasia_Myskina/Anastasia_Myskina_0003.jpg,No,1.231,-1.231,0,No
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aretha_Franklin/Aretha_Franklin_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdulaziz_Kamilov/Abdulaziz_Kamilov_0001.jpg,No,1.0145,-1.0145,0,Yes
