file_x,file_y,decision,distance_l2,distance_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5341/310318262,2545808098_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5341/58337448,1015323562_align.jpg",Yes,1.4972,-1.4972
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6549/49605717,3569968932_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6549/4129403606,2248015708_align.jpg",Yes,1.5363,-1.5363
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/16003/196263262,2365302927_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/16003/3766527511,3297888767_align.jpg",Yes,0.5738,-0.5738
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/3032649315,355346862_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/3648672220,49496731_align.jpg",Yes,1.1698,-1.1698
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2675010932,1716040946_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2435425827,3350886209_align.jpg",Yes,1.5328,-1.5328
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/4234501406,3734853588_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2040486226,874633212_align.jpg",Yes,0.7283,-0.7283
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5454/2996800736,2426473733_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5454/3322692842,3092221965_align.jpg",Yes,0.8664,-0.8664
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/215426135,1732832878_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14903/1092869578,2993216207_align.jpg",Yes,0.9142,-0.9142
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2058165757,2392531092_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2239415429,834916437_align.jpg",Yes,0.9049,-0.9049
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/1047749439,2214915748_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/2823882327,1210239490_align.jpg",Yes,0.7397,-0.7397
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/2179120158,3754778380_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/3389042740,533858971_align.jpg",Yes,1.4476,-1.4476
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6728/2009841452,3773219934_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6728/3426968379,1440050606_align.jpg",Yes,0.5679,-0.5679
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6751/3324301389,2869083054_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6751/3129544786,3433504537_align.jpg",Yes,1.2611,-1.2611
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/8474fbdd2bde38a277c6383a.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/1082958098,3277930824_align.jpg",Yes,1.1004,-1.1004
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/fcbbb151b51d82c38d543034.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2102828507,2176666228_align.jpg",Yes,1.6168,-1.6168
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12227/2134324875,3385840974_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12227/1217888495,879939807_align.jpg",Yes,1.3701,-1.3701
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2102828507,2176666228_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/657518775,2883648243_align.jpg",Yes,1.5824,-1.5824
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5551/37d3d539b6003af3b97b312b342ac65c1138b6bc.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5551/2061753978,2841397403_align.jpg",Yes,0.6714,-0.6714
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7257/81197172,3456253012_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7257/2835379390,1102279613_align.jpg",Yes,1.4112,-1.4112
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6834/111363515,3466711821_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6834/1396008570,4156960704_align.jpg",Yes,1.5758,-1.5758
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/2667841968,362634289_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/2298827518,478103470_align.jpg",Yes,1.0599,-1.0599
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/4020924581,4133865265_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/2697638084,886105774_align.jpg",Yes,0.8556,-0.8556
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/1527171798,2732423533_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2996900555,852080785_align.jpg",Yes,1.1666,-1.1666
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5773/558052055,4260873950_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5773/2168926492,2262316931_align.jpg",Yes,0.4605,-0.4605
