file_x,file_y,decision,distance_l2
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Perez/Andy_Perez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anja_Paerson/Anja_Paerson_0001.jpg,No,1.3719
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ambrose_Lee/Ambrose_Lee_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Merkel/Angela_Merkel_0005.jpg,No,0.7585
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Bernardo/Antonio_Bernardo_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Gilligan/Andrew_Gilligan_0001.jpg,No,1.371
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Scott_Miller/Anthony_Scott_Miller_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Herbert/Adam_Herbert_0001.jpg,No,1.5522
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alistair_MacDonald/Alistair_MacDonald_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Bucher/Andre_Bucher_0001.jpg,No,1.3431
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Corretja/Alex_Corretja_0001.jpg,No,1.3514
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Firestone/Andrew_Firestone_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Corretja/Alex_Corretja_0001.jpg,No,1.4522
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Audrey_Sauret/Audrey_Sauret_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ain_Seppik/Ain_Seppik_0001.jpg,No,1.4383
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amr_Moussa/Amr_Moussa_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Gale/Amy_Gale_0001.jpg,No,1.3798
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Corso/Anthony_Corso_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0002.jpg,No,1.2943
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Astrid_Eyzaguirre/Astrid_Eyzaguirre_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ashraf_Alasmar/Ashraf_Alasmar_0001.jpg,No,1.3268
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amanda_Plumer/Amanda_Plumer_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abraham_Foxman/Abraham_Foxman_0001.jpg,No,1.3113
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abid_Hamid_Mahmud_Al-Tikriti/Abid_Hamid_Mahmud_Al-Tikriti_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adam_Mair/Adam_Mair_0001.jpg,No,1.4003
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Mazur/Anthony_Mazur_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Sebastiao/Ana_Sebastiao_0001.jpg,No,1.4088
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annie_Machon/Annie_Machon_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allan_Kemakeza/Allan_Kemakeza_0001.jpg,No,1.2907
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angela_Bassett/Angela_Bassett_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullatif_Sener/Abdullatif_Sener_0002.jpg,No,1.3742
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Rooney/Andy_Rooney_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Nastase/Adrian_Nastase_0002.jpg,No,1.2147
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antanas_Valionis/Antanas_Valionis_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amy_Smart/Amy_Smart_0001.jpg,No,1.3597
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Fauci/Anthony_Fauci_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Fujimori/Alberto_Fujimori_0002.jpg,No,1.3016
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ann_Godbehere/Ann_Godbehere_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ann_Morgan/Ann_Morgan_0001.jpg,No,1.3981
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antwun_Echols/Antwun_Echols_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrea_Yates/Andrea_Yates_0001.jpg,No,1.3878
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ana_Isabel_Sanchez/Ana_Isabel_Sanchez_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andres_DAlessandro/Andres_DAlessandro_0001.jpg,No,1.2314
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adriana_Lima/Adriana_Lima_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ajit_Agarkar/Ajit_Agarkar_0001.jpg,No,1.3818
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alvaro_Noboa/Alvaro_Noboa_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annette_Lu/Annette_Lu_0001.jpg,No,1.5247
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Garotinho/Anthony_Garotinho_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akiko_Morigami/Akiko_Morigami_0001.jpg,No,1.0792
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andreas_Vinciguerra/Andreas_Vinciguerra_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angie_Arzola/Angie_Arzola_0001.jpg,No,1.3326
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelo_Genova/Angelo_Genova_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandra_Spann/Alexandra_Spann_0001.jpg,No,1.4492
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Lau/Andy_Lau_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alain_Ducasse/Alain_Ducasse_0001.jpg,No,1.4035
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ashraf_Ghani/Ashraf_Ghani_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angie_Arzola/Angie_Arzola_0001.jpg,No,1.4046
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allen_Rock/Allen_Rock_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albert_Montanes/Albert_Montanes_0001.jpg,No,1.5124
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amelia_Vega/Amelia_Vega_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alain_Ducasse/Alain_Ducasse_0001.jpg,No,1.3887
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Hammoud/Ali_Hammoud_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Guiel/Aaron_Guiel_0001.jpg,No,1.2996
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Hoffmann/Art_Hoffmann_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Annus/Adrian_Annus_0001.jpg,No,0.436
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Carter/Anthony_Carter_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arsinee_Khanjian/Arsinee_Khanjian_0002.jpg,No,1.4608
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amelia_Vega/Amelia_Vega_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Bernard/Andrew_Bernard_0001.jpg,No,1.2556
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Asa_Hutchinson/Asa_Hutchinson_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Sordi/Alberto_Sordi_0001.jpg,No,1.1914
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Assad_Ahmadi/Assad_Ahmadi_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberta_Lee/Alberta_Lee_0001.jpg,No,1.3396
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Audrey_Lacroix/Audrey_Lacroix_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0002.jpg,No,1.0355
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anne_McLellan/Anne_McLellan_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandre_Vinokourov/Alexandre_Vinokourov_0001.jpg,No,1.3239
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/AJ_Lamas/AJ_Lamas_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Jackson/Alan_Jackson_0001.jpg,No,1.3062
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alyse_Beaupre/Alyse_Beaupre_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg,No,0.9872
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Palocci/Antonio_Palocci_0007.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aldo_Paredes/Aldo_Paredes_0001.jpg,No,1.3825
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Bin_Hussein/Ali_Bin_Hussein_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrea_Kiser/Andrea_Kiser_0001.jpg,No,1.2671
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexandre_Despatie/Alexandre_Despatie_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Patterson/Aaron_Patterson_0001.jpg,No,1.4538
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ali_Bin_Hussein/Ali_Bin_Hussein_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfredo_Moreno/Alfredo_Moreno_0001.jpg,No,0.4953
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrzej_Tyszkiewicz/Andrzej_Tyszkiewicz_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Akiko_Morigami/Akiko_Morigami_0001.jpg,No,1.0255
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Trillanes/Antonio_Trillanes_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allyson_Felix/Allyson_Felix_0005.jpg,No,1.3502
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Graves/Andy_Graves_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Patterson/Aaron_Patterson_0001.jpg,No,1.1603
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annika_Sorenstam/Annika_Sorenstam_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,No,1.42
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alex_Cabrera/Alex_Cabrera_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alfredo_di_Stefano/Alfredo_di_Stefano_0001.jpg,No,1.2468
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Rackauckas/Anthony_Rackauckas_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arthur_Johnson/Arthur_Johnson_0001.jpg,No,1.3695
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Art_Hoffmann/Art_Hoffmann_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andre_Techine/Andre_Techine_0001.jpg,No,1.3595
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Augustin_Calleri/Augustin_Calleri_0004.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Griggs/Andy_Griggs_0001.jpg,No,1.4116
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annika_Sorenstam/Annika_Sorenstam_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Al_Sharpton/Al_Sharpton_0007.jpg,No,1.3232
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Angelica_Romero/Angelica_Romero_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alexander_Rumyantsev/Alexander_Rumyantsev_0001.jpg,No,1.4611
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antanas_Valionis/Antanas_Valionis_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0002.jpg,No,1.3208
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Pico/Anthony_Pico_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alastair_Johnston/Alastair_Johnston_0001.jpg,No,1.3055
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Ashlea_Talbot/Ashlea_Talbot_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullah/Abdullah_0004.jpg,No,1.3907
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aileen_Riggin_Soule/Aileen_Riggin_Soule_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alejandro_Atchugarry/Alejandro_Atchugarry_0002.jpg,No,1.2294
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrien_Brody/Adrien_Brody_0012.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Albert_Pujols/Albert_Pujols_0001.jpg,No,1.4316
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Annie_Chaplin/Annie_Chaplin_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0002.jpg,No,1.3518
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Gonzales/Alberto_Gonzales_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullah/Abdullah_0004.jpg,No,1.4816
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alma_Powell/Alma_Powell_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aishwarya_Rai/Aishwarya_Rai_0001.jpg,No,1.3976
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Bernardo/Antonio_Bernardo_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Adrian_Fernandez/Adrian_Fernandez_0001.jpg,No,1.3279
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anzori_Kikalishvili/Anzori_Kikalishvili_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amram_Mitzna/Amram_Mitzna_0002.jpg,No,1.3327
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alan_Tang_Kwong-wing/Alan_Tang_Kwong-wing_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Alberto_Sordi/Alberto_Sordi_0001.jpg,No,1.405
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Al_Pacino/Al_Pacino_0003.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anita_DeFrantz/Anita_DeFrantz_0001.jpg,No,1.4718
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amanda_Beard/Amanda_Beard_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anita_DeFrantz/Anita_DeFrantz_0001.jpg,No,1.3619
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Arantxa_Sanchez-Vicario/Arantxa_Sanchez-Vicario_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Weissmann/Andrew_Weissmann_0003.jpg,No,1.2493
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Amr_Moussa/Amr_Moussa_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdel_Aziz_Al-Hakim/Abdel_Aziz_Al-Hakim_0001.jpg,No,1.2022
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andrew_Shutley/Andrew_Shutley_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdoulaye_Wade/Abdoulaye_Wade_0004.jpg,No,1.3198
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Andy_Garcia/Andy_Garcia_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Aaron_Guiel/Aaron_Guiel_0001.jpg,No,1.5039
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Anthony_Fauci/Anthony_Fauci_0002.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Allison_Janney/Allison_Janney_0002.jpg,No,1.5561
/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Antonio_Bernardo/Antonio_Bernardo_0001.jpg,/content/drive/My Drive/main_proj/라젠/deepface/tests/lfw_funneled_samples/Abdullatif_Sener/Abdullatif_Sener_0002.jpg,No,1.3358
